Place, Starters, Points, Points Total, First Name, Last Name, Category, Event, Race, Date, Notes
1,21, 5, 5,"Cary"	,"Adams"	,"4/5"	,"Criterium"	,"Twilight Criterium Series"	,"Men 4/5"	,2014-07-01,""
1,22, 5,10,"Cary"	,"Adams"	,"4/5"	,"Criterium"	,"Twilight Criterium Series"	,"Men 4/5"	,2014-07-15,""
2,23, 4,14,"Cary"	,"Adams"	,"4/5"	,"Criterium"	,"Twilight Criterium Series"	,"Men 4/5"	,2014-07-22,""
5, 6, 0, 0,"John"	,"Adams"	,"4"	,"Time Trial"	,"2017 OBRA Hillclimb Time Trial Championship - Presented by Sam Barlow Track & Field"	,"Men Category 4"	,2017-07-16,"PREMATURELY UPGRADED TO 4 WITH 0 POINTS"
1,21, 5, 5,"John"	,"Adams"	,"4"	,"Circuit"	,"Kings Valley Road Race"	,"Men Category 4/5"	,2018-04-14,""
7,28, 1, 6,"John"	,"Adams"	,"4"	,"Road"	,"Montinore Road Race"	,"Men 4/5"	,2018-05-05,""
5,45, 3, 9,"John"	,"Adams"	,"4"	,"Road"	,"Cherry Pie Road Race"	,"Category 4/5 Men"	,2018-05-12,""
4,34, 2, 2,"James"	,"Adamson"	,"1/2"	,"Circuit"	,"Monday PIR"	,"Masters 1/2/3"	,2014-08-04,""
10,25, 0, 0,"Todd"	,"Ahrens"	,"5"	,"Circuit"	,"Monday PIR"	,"Novice"	,2018-04-23,"DOWNGRADED TO 5"
6,54, 1, 1,"Aaron"	,"Aikin"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2013-07-09,""
2,50, 5, 6,"Aaron"	,"Aikin"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2013-08-06,""
3,51, 4,10,"Aaron"	,"Aikin"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2013-08-13,""
6,52, 4, 4,"Jake"	,"Akerberg"	,"4/5"	,"Road"	,"Gorge Roubaix"	,"Men Category 4/5"	,2013-03-24,""
1,32, 8,12,"Jake"	,"Akerberg"	,"4/5"	,"Road"	,"Bend Don't Brake"	,"Category 4/5 Men"	,2013-05-25,""
1,18, 4,16,"Jake"	,"Akerberg"	,"4/5"	,"Criterium"	,"NWX Criterium"	,"Men 4/5"	,2013-06-28,""
1,30, 5, 5,"Jake"	,"Akerberg"	,"4"	,"Criterium"	,"Criterium"	,"Men 4/5"	,2013-07-06,"UPGRADED TO 4 WITH 16 POINTS"
7,37, 1, 6,"Jake"	,"Akerberg"	,"4"	,"Road"	,"Road Race—Men's OBRA Championship RR"	,"Men 4/5"	,2013-07-07,""
5,42, 3, 3,"Jake"	,"Akerberg"	,"4"	,"Road"	,"Cherry Pie Road Race"	,"Category 4/5 Men"	,2016-03-20,""
5,89, 5, 8,"Jake"	,"Akerberg"	,"4"	,"Road"	,"Gorge Roubaix"	,"Men Category 4/5"	,2016-04-02,""
7,33, 1, 9,"Jake"	,"Akerberg"	,"4"	,"Road"	,"Desert Orthopedics Bend Don't Brake Road Race"	,"Men 4/5"	,2016-05-28,""
1,29, 8,17,"Jake"	,"Akerberg"	,"4"	,"Road"	,"Road Race"	,"Men Category 4/5"	,2016-06-12,""
4,20, 2,19,"Jake"	,"Akerberg"	,"4"	,"Tour"	,"Stage 1 - Keating Valley Road Race"	,"Category 4/5 Men"	,2016-06-24,""
2,20, 5,24,"Jake"	,"Akerberg"	,"4"	,"Tour"	,"Stage 5 - Anthony Lakes Tour d’Horn Road Race"	,"Category 4/5 Men"	,2016-06-26,""
13,32, 0, 0,"Jake"	,"Akerberg"	,"3"	,"Criterium"	,"Worthy Brewing Criterium Series"	,"Men 3/4/5"	,2016-07-06,"UPGRADED TO 3 WITH 24 POINTS"
4,13, 1, 1,"Andrew"	,"Alaverz"	,"5"	,"Circuit"	,"River City Bicycles Tuesday PIR"	,"Category 5"	,2015-05-19,""
7,31, 1, 1,"Uhl"	,"Albert"	,"1/2/3"	,"Road"	,"Baker City Cycling Classic"	,"Masters Category 1/2/3 Men"	,2015-06-28,""
1,37, 8, 8,"ben"	,"albracht"	,"1/2/3"	,"Road"	,"Baker City Cycling Classic"	,"Masters Category 1/2/3 Men"	,2014-06-29,""
2,11, 3, 3,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday Nighters"	,"Category B"	,2016-06-23,""
1,17, 4, 7,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday Nighters"	,"B Group"	,2016-07-07,""
4,21, 2, 9,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday Nighters"	,"B Group"	,2016-07-14,""
3, 3, 0, 0,"LUIS"	,"ALEMAN"	,"4"	,"Time Trial"	,"Table Rock Time Trial Series"	,"Men 4/5"	,2017-03-04,"DOWNGRADED TO 4"
1,15, 4, 4,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday's"	,"B Group"	,2017-05-04,"PREMATURELY UPGRADED TO 3 WITH 0 POINTS"
2,11, 3, 7,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday's"	,"B Group"	,2017-05-11,""
2,15, 3,10,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday's"	,"B Group"	,2017-05-18,""
2,11, 3,13,"LUIS"	,"ALEMAN"	,"3"	,"Circuit"	,"Champion Thursday's"	,"B Group"	,2017-05-25,""
9,17, 0, 0,"LUIS"	,"ALEMAN"	,"2"	,"Circuit"	,"Champion Thursday's"	,"A Group"	,2017-06-29,"PREMATURELY UPGRADED TO 2 WITH 13 POINTS"
3,25, 3, 3,"Tasman"	,"Alexander"	,"5"	,"Circuit"	,"Monday PIR"	,"Novice"	,2018-04-23,""
5,20, 2, 2,"Cliff"	,"Allen"	,"4/5"	,"Road"	,"Heiser Farms Grand Island Road Race Series"	,"Masters Men 4/5"	,2013-02-23,""
5,26, 1, 3,"Cliff"	,"Allen"	,"4/5"	,"Circuit"	,"Monday PIR"	,"Masters 4/5"	,2013-05-13,""
5,29, 1, 2,"Cliff"	,"Allen"	,"4"	,"Circuit"	,"Dirty Circles 2"	,"Masters Men 4/5"	,2014-03-09,""
4,22, 2, 3,"Cliff"	,"Allen"	,"4"	,"Circuit"	,"Monday PIR"	,"Masters 4/5"	,2014-06-23,""
3,14, 2, 2,"Dale"	,"Allen"	,"4/5"	,"Criterium"	,"Redmond Downtown Criterium "	,"Masters Men 35+ Category 4/5"	,2013-07-13,""
3,36, 3, 3,"Jason"	,"Allen"	,"3/4"	,"Circuit"	,"Tuesday Night PIR"	,"Category 3/4"	,2017-06-27,""
4,31, 4, 4,"Scott"	,"Allen"	,"4/5"	,"Road"	,"Baker City Cycling Classic"	,"Category 4/5 Men"	,2015-06-26,""
16,42, 0, 0,"Scott"	,"Allen"	,"3"	,"Time Trial"	,"Stage 2 - Oregon Trail Uphill Time Trial"	,"Category 3 Men"	,2016-06-24,"PREMATURELY UPGRADED TO 3 WITH 4 POINTS"
8,37, 1, 1,"Scott"	,"Allen"	,"3"	,"Tour"	,"Stage 5 - Tour d’Horn Road Race"	,"Category 3 Men"	,2017-06-25,""
4,30, 2, 2,"Tsering"	,"Alleyne"	,"4/5"	,"Circuit"	,"Dirty Circles 1"	,"Men 4/5"	,2016-02-28,""
2,16, 3, 3,"Tsering"	,"Alleyne"	,"4"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-05-16,""
2,24, 5, 8,"Tsering"	,"Alleyne"	,"4"	,"Tour"	,"Stage 1 - Keating Valley Road Race"	,"Category 4/5 Men"	,2017-06-23,""
3,24, 3,11,"Tsering"	,"Alleyne"	,"4"	,"Tour"	,"Stage 4 - Tour d’Town Criterium"	,"Category 4/5 Men"	,2017-06-24,""
3,23, 3,14,"Tsering"	,"Alleyne"	,"4"	,"Tour"	,"Stage 5 - Tour d’Horn Road Race"	,"Category 4/5 Men"	,2017-06-25,""
12,45, 0, 0,"Tsering"	,"Alleyne"	,"3"	,"Road"	,"Piece of Cake Road Race"	,"Category 3 Men"	,2018-03-31,"PREMATURELY UPGRADED TO 3 WITH 14 POINTS"
3, 9, 1, 1,"Jules "DJ""	,"Allison"	,"4"	,"Road"	,"Silverton Road Race"	,"Women 4/5"	,2017-04-15,""
3,11, 2, 3,"Jules "DJ""	,"Allison"	,"4"	,"Circuit"	,"Monday Night PIR"	,"Women 4/5"	,2017-05-01,""
3,14, 2, 5,"Jules "DJ""	,"Allison"	,"4"	,"Circuit"	,"Monday Night PIR"	,"Women 4/5"	,2017-05-22,""
4,11, 1, 6,"Jules "DJ""	,"Allison"	,"4"	,"Criterium"	,"Hammer Velo Crit"	,"Women 4/5"	,2017-06-03,""
2,16, 3, 8,"Jules "DJ""	,"Allison"	,"4"	,"Circuit"	,"Monday PIR"	,"Women 4/5"	,2018-05-07,""
2, 9, 2, 8,"Jules "DJ""	,"Allison"	,"4"	,"Circuit"	,"Monday PIR"	,"Women 4/5"	,2018-05-14,""
25,26, 0, 0,"Ryan"	,"Altman"	,"4"	,"Road"	,"Cherry Pie"	,"Men 4"	,2015-03-22,"DOWNGRADED TO 4"
2, 9, 2, 2,"Andrew"	,"Alvarez"	,"5"	,"Circuit"	,"River City Bicycles Tuesday PIR"	,"Men Category 4/5"	,2015-06-02,""
2,17, 3, 5,"Andrew"	,"Alvarez"	,"5"	,"Circuit"	,"Monday PIR"	,"Novice Men"	,2015-07-06,""
3,27, 3, 3,"Louie"	,"Amelburu"	,"1/2/3"	,"Tour"	,"Stage 2"	,"Masters Category 1/2/3 Men"	,2013-06-29,""
7,44, 1, 1,"Louie"	,"Amelburu"	,"1/2/3"	,"Road"	,"Baker City Cycling Classic"	,"Masters Category 1/2/3 Men"	,2015-06-26,""
7,53, 9,10,"Louie"	,"Amelburu"	,"1/2/3"	,"Tour"	,"Stage 1 - Keating Valley Road Race"	,"Masters Category 1/2/3 Men"	,2016-06-24,""
7,51, 9,19,"Louie"	,"Amelburu"	,"1/2/3"	,"Tour"	,"Stage 5 - Anthony Lakes Tour d’Horn Road Race"	,"Masters Category 1/2/3 Men"	,2016-06-26,""
3,26, 3,21,"Louie"	,"Amelburu"	,"1/2/3"	,"Tour"	,"Stage 1 - Keating Valley Road Race"	,"Masters Category 1/2/3 Men"	,2017-06-23,""
4,12, 1, 1,"Alex"	,"Amparo"	,"5"	,"Circuit"	,"Tuesday Night PIR"	,"Men 5"	,2018-07-10,""
1, 7, 3, 4,"Alex"	,"Amparo"	,"5"	,"Circuit"	,"Tuesday Night PIR"	,"Category 5"	,2018-08-07,""
3,39, 6, 6,"Andy"	,"Anderson"	,"3"	,"Tour"	,"Stage 1 - Keating Valley Road Race"	,"Category 3 Men"	,2017-06-23,""
2,39, 8,14,"Andy"	,"Anderson"	,"3"	,"Tour"	,"Stage 4 - Tour d’Town Criterium"	,"Category 3 Men"	,2017-06-24,""
14,25, 0, 0,"Chris"	,"Anderson"	,"5"	,"Circuit"	,"Mt. Tabor Series"	,"Men 5"	,2018-05-30,"DOWNGRADED TO 5"
5,38, 1, 1,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2013-08-20,""
3,20, 2, 3,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Dirty Circles 2"	,"Masters Men 3/4 50+"	,2014-03-09,""
4,63, 3, 6,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-05-06,""
5,22, 1, 7,"Eric"	,"Anderson"	,"3"	,"Criterium"	,"Hammer Velo Criterium"	,"Masters 3/4/5 50+"	,2014-05-31,""
2, 7, 2, 9,"Eric"	,"Anderson"	,"3"	,"Criterium"	,"St. Honoré Criterium"	,"Masters Men 50+ 1/2/3"	,2014-07-05,""
3,32, 3,12,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-07-08,""
3,49, 3,15,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-07-15,""
2,32, 4,19,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-07-22,""
2,43, 4,23,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-08-05,""
3,30, 3,26,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-08-12,""
3,41, 3,29,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-08-26,""
32,80, 0, 0,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"Dirty Circles 1"	,"Men 1/2/3"	,2015-03-01,"UPGRADED TO 2 WITH 28 POINTS"
4,19, 0, 1,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"River City Bicycles Tuesday PIR"	,"Category 3/4"	,2015-04-28,"NO POINTS FOR RACING BELOW CATEGORY"
5,42, 0, 2,"Eric"	,"Anderson"	,"2"	,"Criterium"	,"Hammer Velo Criterium"	,"Category 3 Men"	,2015-06-06,"NO POINTS FOR RACING BELOW CATEGORY"
1,16, 4, 4,"Eric"	,"Anderson"	,"3"	,"Criterium"	,"Hammer Velo Crit"	,"Masters Men Category 3/4/5 50+"	,2016-06-04,"DOWNGRADED TO 3"
3,38, 5, 9,"Eric"	,"Anderson"	,"3"	,"Road"	,"Piece of Cake Road Race"	,"Masters Men 50+ 3/4/5"	,2017-03-19,""
2,44, 4,13,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-04-18,""
2,14, 3,16,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-04-25,""
4,20, 1,17,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-05-02,""
3,16, 2,19,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-05-16,""
1,26, 5,20,"Eric"	,"Anderson"	,"3"	,"Criterium"	,"Hammer Velo Crit"	,"Masters 3/4/5"	,2017-06-17,""
4,23, 2,22,"Eric"	,"Anderson"	,"3"	,"Criterium"	,"Hammer Velo Crit"	,"Masters 3/4/5 50+"	,2017-06-17,""
3,65, 4,26,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-07-11,""
5,53, 2,28,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Cagtegory 3/4"	,2017-07-18,""
5,53, 2,30,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-07-25,""
1,53, 7,37,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Category 3/4"	,2017-08-08,""
1,60, 7,44,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Category 3/4"	,2017-08-15,"NEEDS UPGRADE"
5,47, 1,45,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Category 3/4"	,2017-08-22,"NEEDS UPGRADE"
3,43, 3,48,"Eric"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2017-08-29,"NEEDS UPGRADE"
5,43, 3,46,"Eric"	,"Anderson"	,"3"	,"Road"	,"Piece of Cake Road Race"	,"Masters Men 50+/60+ 3/4/5"	,2018-03-31,"NEEDS UPGRADE"
2, 4, 0, 0,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"Monday PIR"	,"Masters Men 1/2/3 50+"	,2018-04-16,"UPGRADED TO 2 WITH 46 POINTS"
2,11, 3, 3,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"Monday PIR"	,"Masters Men 1/2/3 50+"	,2018-04-30,""
3,51, 0, 7,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2018-05-01,"NO POINTS FOR RACING BELOW CATEGORY"
1,21, 0,12,"Eric"	,"Anderson"	,"2"	,"Criterium"	,"Hammer Velo Crit"	,"Masters 3/4/5 50+"	,2018-06-23,"NO POINTS FOR RACING BELOW CATEGORY"
2, 7, 2,14,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"Monday PIR"	,"Masters Men 1/2/3 50+"	,2018-08-13,""
2,32, 0,18,"Eric"	,"Anderson"	,"2"	,"Circuit"	,"Tuesday Night PIR"	,"Men 3/4"	,2018-08-21,"NO POINTS FOR RACING BELOW CATEGORY"
2, 7, 2, 2,"Eugene"	,"Anderson"	,"3"	,"Circuit"	,"Monday Night Series at the Championship Raceway"	,"Category B"	,2013-05-13,""
2,11, 3, 5,"Eugene"	,"Anderson"	,"3"	,"Circuit"	,"Monday Night Series at the Championship Raceway"	,"B Race"	,2013-05-20,""
9,30, 0, 0,"Eugene"	,"Anderson"	,"2"	,"Circuit"	,"Monday Night Series at the Championship Raceway"	,"A Race"	,2013-06-03,"PREMATURELY UPGRADED TO 2 WITH 5 POINTS"
2, 2, 0, 0,"Eugene"	,"Anderson"	,"3"	,"Circuit"	,"Champion Thursdays"	,"Category B"	,2014-08-14,"DOWNGRADED TO 3"
15,20, 0, 0,"Eugene"	,"Anderson"	,"2"	,"Circuit"	,"Champion Thursday Races"	,"Category A"	,2015-04-23,"PREMATURELY UPGRADED TO 2 WITH 0 POINTS"
5, 7, 0, 0,"Freddy"	,"Anderson"	,"2"	,"Circuit"	,"Tuesday PIR"	,"Junior A"	,2013-05-14,"PREMATURELY UPGRADED TO 2 WITH 0 POINTS"
3,25, 5, 5,"Josh"	,"Anderson"	,"5"	,"Road"	,"Eugene Roubaix"	,"Men 5"	,2013-04-27,""
1,14, 4, 9,"Josh"	,"Anderson"	,"5"	,"Circuit"	,"Tuesday PIR"	,"Category 4/5"	,2013-05-28,""
2,35, 4,13,"Josh"	,"Anderson"	,"5"	,"Circuit"	,"Mt. Tabor Series"	,"Men Category 5"	,2013-05-29,""
2,57, 5,18,"Josh"	,"Anderson"	,"5"	,"Criterium"	,"Hammer Velo Criterium"	,"Men Category 4/5"	,2013-06-01,""
3,46, 3, 3,"Josh"	,"Anderson"	,"4"	,"Circuit"	,"Mt. Tabor Series"	,"Category 4 Men"	,2013-06-05,"UPGRADED TO 4 WITH 18 POINTS"
1,26, 5, 8,"Josh"	,"Anderson"	,"4"	,"Circuit"	,"Mt. Tabor Series"	,"Category 4 Men"	,2013-07-03,""
2,22, 4,12,"Josh"	,"Anderson"	,"4"	,"Criterium"	,"Vancouver Criterium"	,"Category 4 Men"	,2013-07-28,""
1,10, 3,15,"Josh"	,"Anderson"	,"4"	,"Criterium"	,"Gresham Criterium"	,"Men Category 4"	,2013-08-17,""
3,55, 4,19,"Josh"	,"Anderson"	,"4"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2013-08-27,""
6,48, 2, 2,"Josh"	,"Anderson"	,"3"	,"Road"	,"Cherry Pie"	,"Men Category 3"	,2014-03-23,"PREMATURELY UPGRADED TO 3 WITH 19 POINTS"
4,58, 3, 5,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-05-27,""
4,32, 2, 7,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Mt. Tabor Series"	,"Men Category 3"	,2014-06-18,""
6,56, 4, 9,"Josh"	,"Anderson"	,"3"	,"Road"	,"King's Valley Road Race presented by Hop Valley Brewing Co."	,"Men 3/4/5"	,2015-04-11,""
1,36, 5,14,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"River City Bicycles Tuesday PIR"	,"Category 3/4"	,2015-04-21,""
5,21, 1,15,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Mt. Tabor Series"	,"Men Category 3"	,2015-06-03,""
3,28, 3,15,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Mt. Tabor Series"	,"Category 3 Men"	,2015-06-10,""
1,36, 5,20,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Mt. Tabor Series"	,"Men 3"	,2015-06-17,""
2,29, 4,22,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Mt. Tabor Series"	,"Men Category 3"	,2015-07-01,""
5,30, 3,25,"Josh"	,"Anderson"	,"3"	,"Road"	,"Cherry Pie Road Race"	,"Category 3 Men"	,2016-03-20,""
5,29, 1,26,"Josh"	,"Anderson"	,"3"	,"Circuit"	,"Kings Valley Road Race"	,"Category 3"	,2016-04-09,""
1, 8, 3, 3,"Sharon"	,"Anderson"	,"3"	,"Circuit"	,"Tuesday Night PIR"	,"Women 3/4/5"	,2017-06-27,""
2,16, 5, 5,"Dawn"	,"Andres"	,"4"	,"Road"	,"Gorge Roubaix"	,"Women Category 4"	,2014-03-29,""
3,30, 3, 8,"Dawn"	,"Andres"	,"4"	,"Circuit"	,"Kings Valley Road Race"	,"Women Category 4/5"	,2014-04-12,""
1,11, 4,12,"Dawn"	,"Andres"	,"4"	,"Circuit"	,"Banana Belt 1"	,"Women 4/5"	,2014-05-04,""
1,11, 4,16,"Dawn"	,"Andres"	,"4"	,"Circuit"	,"Banana Belt 3"	,"Women 4/5"	,2014-05-18,""
2, 9, 2,18,"Dawn"	,"Andres"	,"4"	,"Circuit"	,"Mt. Tabor Series"	,"Women Category 4/5"	,2014-06-18,""
3,14, 4,22,"Dawn"	,"Andres"	,"4"	,"Road"	,"Laurelhurst Dentistry (Rainier) Road Race- Women's OBRA Championship RR"	,"Women 4/5"	,2014-06-22,""
37,46, 0, 0,"Dawn"	,"Andres"	,"3"	,"Circuit"	,"Tuesday PIR"	,"Category 3/4"	,2014-06-24,"UPGRADED TO 3 WITH 22 POINTS"
1,18, 0, 7,"Dawn"	,"Andres"	,"3"	,"Road"	,"The Catherine Creek Road Race"	,"Category 4 Women"	,2014-06-27,"NO POINTS FOR RACING BELOW CATEGORY"
1,18, 0,14,"Dawn"	,"Andres"	,"3"	,"Road"	,"Baker City Cycling Classic"	,"Category 4 Women"	,2014-06-29,"NO POINTS FOR RACING BELOW CATEGORY"
